presassetone	powid	teamcolor1g	hassubstitutionboard	rightfreekicktakerid	flamethrowercannon	domesticprestige	teamcolor1r	genericint2	cksupport7	defensivedepth	hasvikingclap	jerseytype	pitchcolor	cksupport9	pitchwear	clubworth	popularity	hastifo	presassettwo	teamstadiumcapacity	stadiumgoalnetstyle	iscompetitionscarfenabled	cityid	teamcolor2b	rivalteam	playsurfacetype	isbannerenabled	goalnetstanchioncolor2g	midfieldrating	cksupport8	stadiummowpattern_code	cksupport6	matchdayoverallrating	matchdaymidfieldrating	assetid	attackrating	teamcolor2r	foundationyear	longitude	buildupplay	matchdaydefenserating	hasstandingcrowd	favoriteteamsheetid	defenserating	iscompetitionpoleflagenabled	skinnyflags	uefa_consecutive_wins	longkicktakerid	trait1vweak	iscompetitioncrowdcardsenabled	goalnetstanchioncolor2r	rightcornerkicktakerid	throwerleft	gender	cksupport1	cornerflagpolecolor	teamcolor3r	uefa_cl_wins	hassuncanthem	domesticcups	goalnetstanchioncolor1b	teamcolor1b	ethnicity	leftcornerkicktakerid	opponentweakthreshold	youthdevelopment	latitude	teamid	uefa_el_wins	trait1vequal	teamcolor3g	numtransfersin	opponentstrongthreshold	stanchionflamethrower	stadiumgoalnetpattern	throwerright	captainid	personalityid	goalnetstanchioncolor2b	prev_el_champ	leftfreekicktakerid	cksupport2	goalnetstanchioncolor1r	leaguetitles	genericbanner	crowdregion	uefa_uecl_wins	overallrating	ballid	teamcolor2g	profitability	utcoffset	penaltytakerid	goalnetstanchioncolor1g	pitchlinecolor	teamname	cksupport5	freekicktakerid	crowdskintonecode	internationalprestige	cksupport3	haslargeflag	trainingstadium	form	genericint1	cksupport4	teamcolor3b	trait1vstrong	matchdayattackrating
0	-1	124	0	237091	4	5	37	-1	0	30	0	1	4	0	0	12650	7	0	0	40535	0	0	131	2	982	0	1	37	67	0	1	0	68	67	980	69	136	1997	127	1	67	0	-1	67	0	0	0	237091	4195329	0	136	237091	0	0	0	0	248	0	0	1	108	108	4	237091	1	7	36	980	0	525313	223	0	1	0	0	0	210941	0	2	0	237091	0	37	0	0	2	0	68	29	37	9	9	213189	124	0	Daejeon Hana Citizen	0	237091	4	1	0	0	366	0	-1	0	0	532481	69
0	-1	1	0	207494	0	7	255	-1	0	50	0	2	4	0	0	16630	9	0	1	66704	4	1	443	1	112555	0	1	1	69	0	1	0	68	69	982	65	1	1983	126	1	68	1	-1	68	1	0	0	207494	263168	1	1	207494	0	0	0	0	255	0	0	2	1	1	4	207494	1	8	37	982	0	4195328	255	0	1	0	0	0	207494	1	1	0	207494	0	255	6	0	2	0	68	29	1	9	9	207494	1	0	FC Seoul	0	207494	4	4	0	0	366	0	-1	0	255	532480	65
0	-1	44	0	219525	0	7	29	-1	0	50	0	2	4	0	0	135000	7	0	1	47964	23	0	82	17	111711	0	1	255	68	0	3	0	69	68	1013	70	217	1908	-58	1	68	1	-1	68	1	1	0	219525	263432	2	255	219525	0	0	0	0	29	1	0	0	255	63	4	219525	1	6	-34	1013	1	4195592	44	0	1	0	0	0	268621	0	255	0	247143	0	255	15	0	1	0	69	129	27	3	-3	219525	255	0	San Lorenzo de Almagro	0	247143	7	5	0	0	366	0	-1	0	63	532744	70
0	-1	1	0	230463	0	8	1	-1	0	65	0	2	4	0	0	219990	6	0	0	61846	0	1	44	255	567	0	1	255	75	0	1	0	75	75	1035	77	255	1908	-43	1	76	1	-1	76	1	0	0	230463	132232	1	255	230463	0	0	0	0	255	1	0	2	255	1	2	230463	2	5	-19	1035	0	132232	255	0	2	0	1	0	230225	1	255	0	230463	0	255	2	0	1	0	75	184	255	10	-3	230384	255	0	Atlético Mineiro	0	230463	7	8	0	0	366	0	-1	0	255	270472	77
0	-1	30	0	230364	0	7	30	-1	0	65	0	2	4	0	0	225000	8	0	2	47605	8	1	434	250	383	0	1	250	72	0	3	0	73	72	1041	75	250	1910	-46	2	74	1	-1	74	0	1	0	230364	132360	2	250	230364	0	0	0	0	250	1	0	3	250	30	2	230364	2	5	-23	1041	0	139528	250	0	2	0	1	0	230258	1	250	0	230364	0	250	7	0	1	0	73	184	250	3	-3	230442	250	0	Corinthians	0	230364	7	7	0	0	366	0	-1	0	250	266504	75
0	-1	0	0	230406	0	10	215	-1	0	65	1	2	4	0	0	275010	8	0	2	78838	0	0	402	1	567	0	1	230	76	0	3	0	76	76	1043	77	1	1895	-43	1	75	1	-1	75	1	1	0	230430	132244	1	230	230406	0	0	0	0	255	3	0	5	230	15	2	230460	2	8	-22	1043	0	132244	255	0	2	0	1	0	230430	1	230	0	230406	0	230	7	0	1	0	76	184	1	9	-3	230430	230	0	Flamengo	0	230406	7	9	0	0	366	0	-1	0	255	270484	77
0	-1	0	0	230431	0	7	200	-1	0	65	0	2	4	0	0	210000	6	0	1	50128	1	1	386	255	1629	0	1	255	73	0	1	0	74	73	1048	71	255	1909	-51	1	75	1	-1	75	0	1	0	230276	132361	1	255	230183	0	0	0	0	255	2	0	1	255	0	2	230431	2	5	-30	1048	1	132361	255	0	2	0	0	0	230313	1	255	0	230183	0	255	3	0	1	0	74	184	255	8	-3	230183	255	0	Internacional	0	230183	7	7	0	0	366	0	-1	0	255	270601	71
0	-1	255	0	237692	0	10	255	-1	0	65	0	2	4	0	0	0	0	0	0	90000	0	0	0	6	1337	0	1	1	84	0	1	0	84	84	1318	84	241	1863	0	1	80	0	-1	80	0	0	0	237692	131648	2	1	237692	0	0	0	0	255	0	0	0	1	255	4	237692	3	0	51	1318	0	132160	255	0	3	0	0	0	202126	1	1	0	237692	0	1	0	0	3	0	84	88	6	0	0	202126	1	0	England	0	237692	2	8	0	0	366	0	-1	0	255	270400	84
0	-1	255	0	177003	0	10	255	-1	0	50	0	2	4	0	0	0	0	0	0	34198	0	1	0	21	1886	0	1	250	79	0	1	0	79	79	1328	78	228	1912	16	1	78	1	-1	78	0	0	0	177003	132096	0	250	177003	0	0	0	0	4	0	0	0	250	255	4	177003	2	0	43	1328	0	263168	52	0	2	0	0	0	177003	0	250	0	177003	0	250	0	0	5	0	79	88	24	0	1	188335	250	0	Croatia	0	177003	2	6	0	0	366	0	-1	0	177	4202496	78
0	-1	27	0	253727	4	10	225	-1	0	30	0	1	4	0	0	0	0	0	0	21000	0	1	0	163	1337	0	1	1	76	0	3	0	76	76	1330	77	59	1901	14	3	74	0	-1	74	0	0	0	253727	4198400	0	1	253727	0	0	0	0	255	0	0	0	1	34	1	266374	2	0	50	1330	0	526336	255	0	2	0	0	0	236792	1	1	0	266374	0	1	0	0	5	0	76	6	90	0	1	236792	1	0	Czech Republic	0	266374	2	4	0	0	366	0	-1	0	255	526336	77
0	-1	4	0	190460	0	10	154	-1	0	50	0	2	4	0	0	0	0	0	0	38065	0	1	0	255	1363	0	1	169	78	0	1	0	78	78	1331	77	255	1889	12	1	77	1	-1	77	0	0	0	190460	132160	0	169	190460	0	0	0	0	153	0	0	0	169	8	2	190460	2	0	55	1331	0	263232	3	0	2	0	1	0	213648	0	169	0	190460	0	169	0	0	7	0	78	88	255	0	1	190460	169	0	Denmark	0	190460	2	5	0	0	366	0	-1	0	8	4202560	77
0	-1	255	0	228312	0	10	255	-1	0	50	0	2	4	0	0	0	0	0	0	36200	0	1	0	204	1363	0	1	102	73	0	1	0	71	73	1334	72	0	1907	24	3	67	0	-1	67	1	0	0	228312	270336	0	0	228312	0	0	0	0	255	0	0	0	204	255	2	228312	1	0	60	1334	0	4198400	235	0	1	0	0	0	190941	0	204	0	228312	0	0	0	0	7	0	71	88	102	0	2	220165	102	0	Finland	0	228312	2	2	0	0	366	0	-1	0	245	526336	72
0	-1	73	0	231747	4	10	16	-1	0	50	0	1	4	0	0	0	0	0	0	80000	0	1	0	255	1343	0	1	1	83	0	1	0	85	83	1335	87	255	1904	2	2	85	0	-1	85	1	0	0	231747	132096	0	1	231443	0	0	0	0	255	0	0	0	1	128	3	231443	3	0	48	1335	0	270336	1	0	3	0	0	0	231747	0	1	0	231747	0	1	0	0	4	0	85	88	255	0	1	231747	1	0	France	0	231747	2	10	0	0	366	0	-1	0	1	4198400	87
0	-1	255	0	190765	4	10	255	-1	0	65	0	2	4	0	0	0	0	0	0	47800	0	1	0	1	1318	0	1	135	82	0	1	0	83	82	1337	79	1	1900	12	1	84	0	-1	84	0	0	0	190765	131712	0	135	190765	0	0	0	0	15	0	0	0	135	255	2	212622	3	0	51	1337	0	131712	145	0	3	0	0	0	212622	1	135	0	190765	0	135	0	0	4	0	83	88	1	0	1	222492	135	0	Germany	0	190765	2	9	0	0	366	0	-1	0	120	263296	79
0	-1	91	0	191076	0	10	36	-1	0	50	1	1	4	0	0	0	0	0	0	15000	0	1	0	255	1331	0	1	139	71	0	1	0	71	71	1341	76	255	1947	-21	3	69	1	-1	69	1	0	0	191076	270400	0	34	191076	0	0	0	0	221	0	0	0	34	167	2	191076	1	0	64	1341	0	4198464	23	0	1	0	0	0	191076	0	34	0	191076	0	34	0	0	7	0	71	6	255	0	0	191076	139	0	Iceland	0	191076	2	3	0	0	366	0	-1	0	11	526400	76
0	-1	107	0	241096	0	10	0	-1	0	50	0	1	4	0	0	0	0	0	0	73261	0	1	0	250	1335	0	1	250	83	0	1	0	83	83	1343	80	250	1898	12	2	83	0	-1	83	1	0	0	241096	132096	1	250	241096	0	0	0	0	0	0	0	0	250	187	3	241096	3	0	41	1343	0	270336	107	0	3	0	0	0	230621	1	250	0	241096	0	250	0	0	4	0	83	88	250	0	1	241096	250	0	Italy	0	241096	2	8	0	0	366	0	-1	0	187	4198400	80
0	-1	5	0	222665	0	10	164	-1	0	50	0	1	4	0	0	0	0	0	0	27200	0	1	0	255	1363	0	1	1	78	0	1	0	78	78	1352	82	255	1902	10	2	75	1	-1	75	0	0	0	222665	132096	0	1	222665	0	0	0	0	17	0	0	0	1	1	2	222665	2	0	59	1352	0	270336	51	0	2	0	0	0	222665	1	1	0	222665	0	1	0	0	7	0	78	141	255	0	1	239085	1	0	Norway	0	222665	2	3	0	0	366	0	-1	0	210	4198400	82
0	-1	2	0	210406	0	10	255	-1	0	30	0	2	4	0	0	0	0	0	0	58580	0	1	0	255	1337	0	1	220	75	0	1	0	76	75	1353	79	255	1919	21	3	75	0	-1	75	1	0	0	210406	4198400	0	220	210406	0	0	0	0	221	0	0	0	1	2	1	210406	2	0	52	1353	0	526336	22	0	2	0	0	0	188545	0	220	0	210406	0	1	0	0	5	0	76	88	255	0	1	188545	1	0	Poland	0	210406	2	5	0	0	366	0	-1	0	22	526336	79
0	-1	10	0	20801	0	10	210	-1	0	65	0	2	4	0	0	0	0	0	2	37593	0	1	0	2	1362	0	1	255	83	0	1	0	84	83	1354	84	0	1914	-9	1	82	1	-1	82	1	0	0	212198	132096	2	255	212198	0	0	0	0	20	0	0	0	255	15	5	212198	3	0	38	1354	0	132096	130	0	3	0	0	0	20801	0	255	0	20801	0	255	0	0	4	0	84	88	100	0	0	20801	255	0	Portugal	0	20801	2	8	0	0	366	0	-1	0	0	270336	84
0	-1	153	0	228151	0	10	0	-1	0	50	0	2	4	0	0	0	0	0	0	51700	0	0	0	255	110081	0	1	110	73	0	1	0	74	73	1355	73	255	1921	-6	2	74	0	-1	74	1	0	0	228151	263296	0	0	228151	0	0	0	0	10	0	0	0	60	76	3	228151	2	0	53	1355	0	4202624	140	0	2	0	0	0	248484	0	60	0	228151	0	0	0	0	3	0	74	6	255	0	0	259608	110	0	Republic of Ireland	0	228151	2	4	0	0	366	0	-1	0	31	528512	73
0	-1	204	0	212207	0	10	255	-1	0	30	0	1	4	0	0	0	0	0	0	55634	0	1	0	1	1886	0	1	1	74	0	3	0	73	74	1356	71	255	1909	26	2	73	1	-1	73	1	0	0	212207	4195400	1	1	212207	0	0	0	0	1	0	0	0	1	1	5	212207	2	0	44	1356	0	532552	1	0	2	0	0	0	212207	1	1	0	212207	0	1	0	0	5	0	73	88	1	0	2	212207	1	0	Romania	0	212207	2	5	0	0	366	0	-1	0	204	528456	71
0	-1	55	0	216267	4	10	20	-1	0	50	0	2	4	0	0	0	0	0	0	52063	0	0	0	255	1318	0	1	1	77	0	3	0	76	77	1359	77	255	1873	-4	2	74	0	-1	74	0	0	0	216267	132096	0	1	216267	0	0	0	0	250	0	0	0	1	150	3	210881	2	0	55	1359	0	270336	240	0	2	0	0	0	216267	0	1	0	210881	0	1	0	0	3	0	76	37	255	0	0	226093	1	0	Scotland	0	216267	2	4	0	0	366	0	-1	0	1	4198400	77
0	-1	8	0	277643	4	10	181	-1	0	90	0	2	4	0	0	0	0	0	0	68456	0	0	295	25	1343	0	1	1	85	0	1	0	85	85	1362	82	255	1909	-3	1	83	0	-1	83	0	0	0	226271	66176	0	1	277643	0	0	0	0	200	0	0	0	1	16	3	256516	3	0	40	1362	0	66176	44	0	3	0	0	0	230869	0	1	0	251854	0	1	0	0	4	0	85	37	173	0	1	230142	1	0	Spain	0	277643	2	10	0	0	366	0	-1	0	22	132224	82
0	-1	221	0	247394	0	10	253	-1	0	50	0	2	4	0	0	0	0	0	0	50000	0	1	0	180	1331	0	1	211	78	0	1	0	78	78	1363	87	1	1904	17	3	77	1	-1	77	0	0	0	247394	135232	0	211	247394	0	0	0	0	250	0	0	0	211	26	3	247394	2	0	59	1363	0	264256	210	0	2	0	1	0	221660	0	211	0	247394	0	211	0	0	7	0	78	37	106	0	1	241651	211	0	Sweden	0	247394	2	4	0	0	366	0	-1	0	5	4196416	87
0	-1	207	0	259913	0	10	252	-1	0	30	1	2	4	0	0	0	0	0	0	70050	0	1	0	196	1367	0	1	255	75	0	1	0	77	75	1366	79	28	1991	30	3	76	0	-1	76	1	0	0	259913	4198400	0	255	244369	0	0	0	0	252	0	0	0	255	27	2	244369	2	0	50	1366	0	526336	207	0	2	0	0	0	229528	0	255	0	259913	0	255	0	0	5	0	77	88	90	0	2	242458	255	0	Ukraine	0	259913	2	5	0	0	366	0	-1	0	27	526336	79
0	-1	15	0	233941	0	10	218	-1	0	50	0	2	4	0	0	0	0	0	0	33280	0	1	0	255	1318	0	1	100	73	0	1	0	74	73	1367	72	255	1876	-3	2	75	0	-1	75	0	0	0	233941	263232	0	1	232545	0	0	0	0	1	0	0	0	1	4	3	232545	2	0	51	1367	0	4202560	181	0	2	0	0	0	235735	1	1	0	233941	0	1	0	0	3	0	74	37	255	0	0	232545	100	0	Wales	0	233941	2	3	0	0	366	0	-1	0	1	528448	72
0	-1	200	0	158023	0	10	125	-1	0	50	0	1	4	0	0	0	0	0	0	84567	0	0	0	255	1337	0	1	255	85	0	1	0	83	85	1369	84	255	1893	-58	1	80	1	-1	80	1	1	0	158023	131712	0	255	158023	0	0	0	0	100	0	0	0	255	255	3	158023	3	0	-34	1369	0	263296	175	0	3	0	0	0	158023	1	255	0	158023	0	255	0	0	1	0	83	37	255	0	-3	158023	255	0	Argentina	0	158023	7	10	0	0	366	0	-1	0	225	4202624	84
0	-1	124	0	204838	0	10	12	-1	0	50	0	2	3	0	0	0	0	0	0	81070	0	1	483	250	1387	0	1	250	76	0	1	0	76	76	1386	78	250	1922	-99	2	74	0	-1	74	1	0	0	204838	132436	0	250	237043	0	0	0	0	186	0	0	0	250	68	2	237043	2	0	19	1386	0	270676	27	0	2	0	0	0	235844	1	250	0	204838	0	250	0	0	1	0	76	88	250	0	-6	204838	250	0	Mexico	0	204838	7	7	0	0	366	0	-1	0	27	4198740	78
0	-1	7	0	227796	4	10	241	-1	0	50	0	1	4	0	0	0	0	0	0	27000	0	1	0	92	1386	2	1	255	79	0	15	0	77	79	1387	75	0	1913	-118	2	77	0	-1	77	1	0	0	227796	132224	0	255	227796	0	0	0	0	255	0	0	0	255	16	2	227796	2	0	34	1387	0	270464	255	0	2	0	0	0	227796	0	255	0	227796	0	255	0	0	6	0	77	88	37	0	-8	227796	255	0	United States	0	227796	2	6	0	0	366	0	-1	0	255	4198528	75
0	-1	0	0	271132	0	3	255	-1	0	30	0	2	4	0	0	28000	2	0	0	10000	0	1	671	0	1891	0	1	255	69	0	3	0	70	69	1438	71	245	1921	-25	2	70	1	-1	70	1	0	0	271132	4195328	0	255	275360	0	0	0	0	255	0	0	0	255	0	4	271562	1	5	37	1438	0	532480	255	0	1	0	0	0	271571	0	255	0	271132	0	255	0	0	4	0	70	36	0	5	-1	271132	255	0	Santa Clara	0	271132	2	1	0	0	366	0	-1	0	255	528384	71
0	-1	113	0	270563	0	5	0	-1	0	30	0	2	4	0	0	11000	1	0	0	10000	25	0	512	255	1516	0	1	250	65	0	1	0	66	65	1443	65	255	1896	9	2	67	1	-1	67	1	0	0	71174	4195328	0	250	71174	0	0	0	0	0	0	0	1	250	97	2	71174	1	2	56	1443	0	532480	140	0	1	0	1	0	215686	0	250	0	270563	0	250	0	0	7	0	66	6	255	4	1	215686	250	0	Viborg FF	0	270563	2	1	0	0	366	0	-1	0	110	528384	65
0	-1	204	0	73298	0	3	172	-1	0	50	0	1	4	0	0	6000	2	0	0	10100	0	1	204	255	822	0	1	169	64	0	1	0	64	64	1447	64	255	2004	9	1	65	1	-1	65	1	0	0	207886	263242	0	169	73298	0	0	0	0	52	0	0	1	169	255	2	207886	1	4	55	1447	0	4195402	67	0	1	0	0	0	256847	1	169	0	73298	0	169	0	0	7	0	64	6	255	5	1	256222	169	0	Sønderjyske Fodbold	0	73298	2	1	0	0	366	0	-1	0	134	532554	64
0	-1	255	0	274199	0	2	255	-1	0	30	0	1	4	0	0	2500	2	0	0	8754	5	1	212	255	300	0	1	169	64	0	3	0	63	64	1463	62	1	1993	5	2	64	1	-1	64	1	0	0	277238	4195592	0	169	277238	0	0	0	0	245	0	0	0	169	255	2	278752	1	5	59	1463	0	532744	225	0	1	0	0	0	236877	0	169	0	274199	0	169	0	0	7	0	63	199	1	4	1	220074	169	0	FK Haugesund	0	274199	2	1	0	0	366	0	-1	0	235	528648	62
0	-1	102	0	213471	0	8	1	-1	0	90	0	2	4	0	0	17080	10	0	0	43554	5	1	501	255	1474	0	1	204	69	0	1	0	69	69	1473	70	255	1983	129	1	66	1	-1	66	1	0	0	213471	66578	1	255	213471	0	0	0	0	255	0	0	1	204	204	2	213471	1	9	35	1473	0	66578	204	0	1	0	0	0	201528	1	1	0	213471	0	1	5	0	2	0	69	29	255	10	9	77840	102	0	Ulsan HD FC	0	213471	4	6	0	0	366	0	-1	0	1	139282	70
0	-1	1	0	180283	0	9	204	-1	0	50	0	1	4	0	0	12800	8	0	0	17443	17	1	382	1	1473	0	1	1	67	0	1	0	68	67	1474	69	1	1973	129	1	67	1	-1	67	1	0	0	180283	263184	1	1	261880	0	0	0	0	255	0	0	6	1	1	4	180283	1	8	35	1474	0	4195344	255	0	1	0	0	0	227632	1	1	0	261078	0	204	5	0	2	0	68	29	1	8	9	261115	1	0	Pohang Steelers	0	180283	4	7	0	0	366	0	-1	0	255	532496	69
0	-1	204	0	227659	0	10	1	-1	0	65	0	1	4	0	0	17730	10	0	0	42477	25	1	233	1	982	0	1	1	68	0	1	0	68	68	1477	70	1	1994	127	2	67	1	-1	67	1	0	0	227659	132226	1	1	227659	0	0	0	0	255	0	0	5	1	1	4	227659	1	7	35	1477	0	139394	255	0	1	0	0	0	243673	1	1	0	227659	0	1	9	0	2	0	68	29	1	10	9	262447	204	0	Jeonbuk Hyundai Motors	0	227659	4	5	0	0	366	0	-1	0	255	266370	70
0	-1	128	0	221467	0	5	255	-1	0	50	0	1	4	0	0	9780	2	0	0	29791	3	1	441	1	982	0	1	255	69	0	1	0	65	69	1478	63	255	1982	126	2	64	0	-1	64	1	0	0	221467	263296	0	255	221467	0	0	0	0	250	0	0	0	1	1	4	221467	1	5	33	1478	0	4202624	250	0	1	0	0	0	221467	1	255	0	221467	0	255	1	0	2	0	65	29	1	6	9	238763	128	0	Jeju SK FC	0	221467	4	1	0	0	366	0	-1	0	250	528512	63
0	-1	33	0	278012	0	9	224	-1	0	50	0	2	4	0	0	35000	5	0	0	11800	0	1	216	1	1443	0	1	211	71	0	1	0	71	71	1516	71	1	1999	8	2	70	1	-1	70	1	0	0	278012	263296	0	211	256933	0	0	0	0	221	0	0	2	211	34	1	256933	2	7	56	1516	0	4202624	30	0	2	0	1	0	234472	1	211	0	256933	0	211	4	0	7	0	71	6	1	9	1	277211	211	0	FC Midtjylland	0	256933	2	3	0	0	366	0	-1	0	27	528512	71
0	-1	4	0	76640	0	2	255	-1	0	50	0	2	4	0	0	2500	1	0	0	5000	0	1	965	255	300	0	1	255	62	0	0	0	63	62	1523	64	255	1926	6	2	63	1	-1	63	1	0	0	76640	263168	0	255	76638	0	0	0	0	255	0	0	1	4	4	2	76640	1	4	59	1523	0	4202496	4	0	1	0	0	0	76638	0	255	0	242600	0	255	0	0	7	0	63	199	255	5	1	76640	4	0	Bryne FK	0	76640	2	1	0	0	366	0	-1	0	4	528384	64
0	-1	250	0	246297	4	2	250	-1	0	50	0	2	4	0	0	63000	2	0	0	19800	0	1	17	1	1814	0	1	1	70	0	3	0	71	70	1530	74	1	1919	0	2	71	1	-1	71	0	0	0	246297	263426	1	1	246297	0	0	0	0	250	0	0	0	1	250	3	246297	1	2	47	1530	0	4202754	250	0	1	0	1	0	246297	0	1	0	246297	0	1	0	0	4	0	71	45	1	1	1	246297	1	0	Angers SCO	0	246297	2	1	0	0	366	0	-1	0	250	528642	74
0	-1	122	0	235507	0	2	4	-1	0	30	0	2	4	0	0	6420	2	0	0	10978	14	1	579	255	1871	0	1	80	64	0	1	0	63	64	1569	63	255	1947	19	2	63	1	-1	63	0	0	0	188554	4195392	0	30	188554	0	0	0	0	1	0	0	1	200	196	3	188554	1	5	52	1569	0	532544	1	0	1	0	0	0	229072	0	200	0	188554	0	30	0	0	5	0	63	93	255	3	1	229072	80	0	Wisła Płock	0	188554	2	1	0	0	366	0	-1	0	1	528448	63
0	-1	21	0	198190	0	5	143	-1	0	30	0	2	4	0	0	975	1	0	0	5000	0	0	173	241	563	0	2	255	57	0	7	0	58	57	1571	56	167	1937	-9	2	60	0	-1	60	0	0	0	198190	4195328	0	255	243688	0	0	0	0	255	0	0	1	255	82	1	243688	1	2	53	1571	0	532480	255	0	1	0	0	0	198190	1	255	0	198190	0	255	0	0	3	0	58	23	213	2	0	200404	255	0	Galway United	0	198190	2	1	0	0	366	0	-1	0	255	528384	56
0	-1	17	0	236845	0	3	123	-1	0	50	0	2	4	0	1	945	2	0	0	2000	0	0	634	250	834	0	1	10	59	0	1	0	59	59	1572	56	135	1919	-6	3	59	0	-1	59	0	0	0	255628	270660	0	10	255628	0	0	0	0	165	0	0	2	10	40	3	255628	1	2	53	1572	0	4198724	30	0	1	0	0	0	198990	0	10	0	236845	0	10	1	0	3	0	59	23	206	3	0	274456	10	0	Drogheda United	0	236845	2	1	0	0	366	0	-1	0	43	526660	56
0	-1	255	0	230464	0	4	255	-1	0	50	0	2	4	0	0	210000	5	0	0	50025	0	0	417	153	1719	0	1	230	72	0	1	0	72	72	1598	74	0	1931	-38	1	72	1	-1	72	0	0	0	230423	263176	0	230	230461	0	0	0	0	175	0	0	0	230	255	2	230461	2	3	-12	1598	0	4195336	19	0	2	0	1	0	230498	1	230	0	230464	0	230	2	0	1	0	72	184	84	7	-3	230498	230	0	Bahia	0	230464	7	3	0	0	366	0	-1	0	41	532488	74
0	-1	174	0	230420	0	8	0	-1	0	50	0	2	4	0	0	210000	6	0	1	55662	0	1	386	255	1048	0	1	230	71	0	3	0	72	71	1629	72	255	1903	-51	3	72	1	-1	72	1	1	0	230420	270728	0	230	230250	0	0	0	0	1	3	0	5	230	239	2	230289	1	6	-29	1629	0	4198792	1	0	1	0	1	0	230320	1	230	0	230420	0	230	2	0	1	0	72	184	255	5	-3	230240	230	0	Grêmio	0	230420	7	7	0	0	366	0	-1	0	1	526728	72
0	-1	1	0	210538	0	4	255	-1	0	30	0	2	4	0	0	9100	3	0	0	9400	1	1	905	1	894	0	1	255	65	0	12	0	64	65	1713	64	1	1896	8	3	61	1	-1	61	1	0	0	210538	4202512	0	255	210538	0	0	0	0	255	0	0	0	255	1	2	210538	1	3	47	1713	0	528400	255	0	1	0	0	0	228874	1	255	0	210538	0	255	3	0	4	0	64	71	1	2	1	210538	255	0	FC Winterthur	0	210538	2	1	0	0	366	0	-1	0	255	526352	64
0	-1	11	0	211437	4	4	208	-1	0	30	0	2	4	0	0	8100	3	0	0	10000	1	1	479	255	900	0	1	180	65	0	15	0	64	65	1715	63	255	1898	7	2	65	1	-1	65	1	0	0	211437	4195338	0	180	211437	0	0	0	0	218	0	0	0	180	29	2	211437	1	3	46	1715	0	532490	11	0	1	0	0	0	211437	0	180	0	211437	0	180	0	0	4	0	64	71	255	2	1	211437	180	0	FC Thun	0	211437	2	1	0	0	366	0	-1	0	29	528394	63
0	-1	17	0	230487	4	4	255	-1	0	50	0	2	4	0	0	67500	2	0	0	30618	0	0	417	1	1598	0	1	255	70	0	0	0	69	70	1719	68	1	1899	-38	3	70	0	-1	70	1	0	0	230487	270609	0	255	230487	0	0	0	0	255	0	0	0	255	0	2	230487	1	6	-13	1719	0	4198673	255	0	1	0	0	0	230207	1	255	0	230487	0	255	0	0	1	0	69	184	1	2	-3	236178	255	0	Vitória (Bahia)	0	230487	7	3	0	0	366	0	-1	0	255	526609	68
0	-1	191	0	263468	4	2	153	-1	0	50	0	2	4	0	0	60000	2	0	0	25178	0	1	267	90	71	0	1	1	72	0	3	0	70	72	1738	66	45	1872	0	2	70	1	-1	70	0	0	0	263468	263168	1	1	263468	0	0	0	0	250	0	0	1	1	230	2	263468	1	7	49	1738	0	4202496	250	0	1	0	0	0	262237	1	1	0	253121	0	1	0	0	4	0	70	45	62	1	1	210450	1	0	Le Havre AC	0	263468	2	1	0	0	366	0	-1	0	250	528384	66
0	-1	3	0	224882	0	2	222	-1	0	50	0	2	4	0	0	10000	1	0	0	25064	0	1	744	1	1814	0	1	1	64	0	3	0	64	64	1739	65	248	1985	0	3	64	1	-1	64	0	0	0	224882	270336	0	1	224882	0	0	0	0	1	0	0	0	1	40	4	224882	1	2	47	1739	0	4198400	1	0	1	0	1	0	78764	0	1	0	224882	0	1	0	0	4	0	64	51	232	1	1	232118	1	0	Le Mans FC	0	224882	2	1	0	0	366	0	-1	0	1	526336	65
0	-1	235	0	202851	0	3	255	-1	0	50	0	2	4	0	0	30000	1	0	0	21151	27	1	319	98	110915	0	1	250	69	0	3	0	69	69	1744	70	0	1912	10	2	67	0	-1	67	1	0	0	225428	263168	0	250	202851	0	0	0	0	0	0	0	0	250	0	3	202851	1	4	44	1744	0	4202496	83	0	1	0	0	0	225428	1	250	0	202851	0	250	0	0	4	0	69	82	16	2	1	254824	250	0	Modena	0	202851	2	1	0	0	366	0	-1	0	166	528384	70
0	-1	62	0	254579	0	6	22	-1	0	50	0	2	4	0	0	300000	5	0	0	13602	0	1	117	250	115845	0	1	250	75	0	3	0	75	75	1745	75	250	1907	9	1	73	1	-1	73	1	0	0	277846	263296	0	250	254579	0	0	0	0	40	0	0	0	250	147	4	254579	2	5	45	1745	0	4195456	112	0	2	0	1	0	237715	0	250	0	254579	0	250	0	0	4	0	75	92	250	10	1	237715	250	0	Como	0	254579	2	4	0	0	366	0	-1	0	194	532608	75
0	-1	90	0	262480	0	8	32	-1	0	30	0	2	4	0	0	125000	4	0	0	16284	0	1	154	250	110738	0	1	250	66	0	3	0	67	66	1746	66	250	1920	10	1	68	1	-1	68	1	0	0	262480	4195456	2	250	262480	0	0	0	0	47	0	0	0	250	167	4	262480	1	9	43	1746	0	525440	118	0	1	0	0	0	225117	0	250	0	262480	0	250	0	0	4	0	67	82	250	7	1	277515	250	0	Empoli	0	262480	2	1	0	0	366	0	-1	0	215	532608	66
